gbifID,countryCode,acceptedScientificName,specificEpithet,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet.1,infraspecificEpithet,cultivarEpithet,speciesKey,identifier
-1197537989,CL,"Gryphaea Lamarck, 1801",,Bivalvia,Ostreida,,Gryphaeidae,,,,Gryphaea,Gryphaea,,,,,,,https://data.nhm.ac.uk/media/d42858fd-0d8a-4250-a519-797128c4324b
-1197537989,CL,"Gryphaea Lamarck, 1801",,Bivalvia,Ostreida,,Gryphaeidae,,,,Gryphaea,Gryphaea,,,,,,,https://data.nhm.ac.uk/media/0f1e21ff-2d6b-4393-b593-422292653451
1135491639,NO,"Astarte elliptica (T.Brown, 1827)",elliptica,Bivalvia,Carditida,,Astartidae,,,,Astarte,Astarte,,,elliptica,,,5189194.0,https://data.nhm.ac.uk/media/794427b8-f600-445d-963a-81193a125f43
1135492142,,"Lithophaga antillarum (d'Orbigny, 1853)",antillarum,Bivalvia,Mytilida,,Mytilidae,,,,Lithophaga,Lithodomus,,,antillarum,,,2285730.0,https://data.nhm.ac.uk/media/7ec4b5e9-4bdd-4936-9b68-e780fd0bc474
1135492793,GB,"Barnea candida (Linnaeus, 1758)",candida,Bivalvia,Myida,,Pholadidae,,,,Barnea,Barnea,,,candida,,,2288763.0,https://data.nhm.ac.uk/media/93b9b533-0227-4d2d-a1ed-e5df5d2968b0
1135494808,GB,"Pseudamussium peslutrae (Linnaeus, 1771)",septemradiatus,Bivalvia,Pectinida,,Pectinidae,,,,Pseudamussium,Pecten,,,septemradiatus,,,4373818.0,https://data.nhm.ac.uk/media/a30f3d7c-23f0-4ead-8596-3d7a8a8c94bc
1135495131,NO,"Acanthocardia Gray, 1851",,Bivalvia,Cardiida,,Cardiidae,,,,Acanthocardia,Acanthocardia,,,,,,,https://data.nhm.ac.uk/media/376dee3e-ee6b-4b5b-91dd-08388000a143
1135496078,NO,"Thyasira sarsii (R.A.Philippi, 1845)",sarsii,Bivalvia,Lucinida,,Thyasiridae,,,,Thyasira,Axinus,,,sarsii,,,4949758.0,https://data.nhm.ac.uk/media/6d570085-6ec8-4a15-9174-cf163d741004
1135496648,DZ,"Lyonsia norvegica (Gmelin, 1791)",norvegica,Bivalvia,,,Lyonsiidae,,,,Lyonsia,Lyonsia,,,norvegica,,,5189470.0,https://data.nhm.ac.uk/media/b5602c1d-971b-470c-a8ea-3b4a3f3fda4e
1135498274,GB,"Polititapes rhomboides (Pennant, 1777)",rhomboides,Bivalvia,Venerida,,Veneridae,,,,Polititapes,Venus,,,rhomboides,,,8217607.0,https://data.nhm.ac.uk/media/c994bdd6-7885-4590-9109-f4def273ad7f
1135498459,,"Magallana cuttackensis (Newton & E.A.Smith, 1912)",gryphoides,Bivalvia,Ostreida,,Ostreidae,,,,Magallana,Ostrea,,,gryphoides,cuttackensis,,9709045.0,https://data.nhm.ac.uk/media/51507986-81c7-48f6-9f92-a9db3ae32827
1135500957,,"Spondylus multimuricatus Reeve, 1856",lamyi,Bivalvia,Pectinida,,Spondylidae,,,,Spondylus,Spondylus,,,lamyi,,,5794809.0,https://data.nhm.ac.uk/media/c3369ff4-b3fe-4f3b-b306-e342f04358ac
1135502080,GB,"Unio Philipsson, 1788",,Bivalvia,Unionida,,Unionidae,,,,Unio,Unio,,,,,,,https://data.nhm.ac.uk/media/473f21d7-6b1b-427f-a721-9f08a947ce51
1135502832,,"Nodularia Conrad, 1853",,Bivalvia,Unionida,,Unionidae,,,,Nodularia,Nodularia,,,,,,,https://data.nhm.ac.uk/media/fb1e5bbb-73ca-4f39-8a44-e90f32797f2f
1135505307,ZA,"Cardita Bruguière, 1792",,Bivalvia,Carditida,,Carditidae,,,,Cardita,Cardita,,,,,,,https://data.nhm.ac.uk/media/48b5410f-5f0a-4825-b902-c7ea12368442
1135509696,,"Modiola Lamarck, 1801",,Bivalvia,Mytilida,,Mytilidae,,,,Modiola,Modiola,,,,,,,https://data.nhm.ac.uk/media/8c8fc7a9-2768-43d0-814e-8feb2dab2b31
1135510753,SE,"Anodonta cygnea (Linnaeus, 1758)",cellensis,Bivalvia,Unionida,,Unionidae,,,,Anodonta,Anodonta,,,cellensis,,,4374774.0,https://data.nhm.ac.uk/media/bc73ded7-f749-4b25-b75b-6b06c7e0f8dd
1265663745,,"Arca Linnaeus, 1758",,Bivalvia,Arcida,,Arcidae,,,,Arca,Byssoarca,,,,,,,https://data.nhm.ac.uk/media/5f47d71b-341e-48ef-8cf3-c1447e5ffa1e
1265649053,,"Pinctada margaritifera (Linnaeus, 1758)",margaritifera,Bivalvia,Ostreida,,Margaritidae,,,,Pinctada,Avicula,,,margaritifera,,,2285337.0,https://data.nhm.ac.uk/media/f70964a4-992f-4b3b-b455-d915e9d40ef8
1825771789,PT,"Meretrix Lamarck, 1799",,Bivalvia,Venerida,,Veneridae,,,,Meretrix,Cytherea,,,,,,,https://data.nhm.ac.uk/media/cf0c057c-63b7-4e20-a083-204ff2ab0410
1825771789,PT,"Meretrix Lamarck, 1799",,Bivalvia,Venerida,,Veneridae,,,,Meretrix,Cytherea,,,,,,,https://data.nhm.ac.uk/media/6d11e7a1-1467-44dd-a727-9b6c022b90ac
1825771789,PT,"Meretrix Lamarck, 1799",,Bivalvia,Venerida,,Veneridae,,,,Meretrix,Cytherea,,,,,,,https://data.nhm.ac.uk/media/3108e6c2-53d8-4708-a301-26dbf45ec24e
1825771789,PT,"Meretrix Lamarck, 1799",,Bivalvia,Venerida,,Veneridae,,,,Meretrix,Cytherea,,,,,,,https://data.nhm.ac.uk/media/e18661d3-f7b1-4392-890a-5c1a0a415625
1825771789,PT,"Meretrix Lamarck, 1799",,Bivalvia,Venerida,,Veneridae,,,,Meretrix,Cytherea,,,,,,,https://data.nhm.ac.uk/media/60319410-5af0-457c-8b91-7ece7fd56620
-960197995,GB,"Protocardia hillana (J.Sowerby, 1813)",hillanum,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Cardium,,,hillanum,,,8662900.0,https://data.nhm.ac.uk/media/c5da52e9-5015-4462-826f-e20c004f05fa
-907656992,GB,"Cardinia Agassiz, 1841",,Bivalvia,Carditida,,Cardiniidae,,,,Cardinia,Cardinia,,,,,,,https://data.nhm.ac.uk/media/5945d2d1-9649-4666-be0e-bd7c66b043c6
118165157,GB,"Pitar vagniacarum (Wrigley, 1925)",vagniacarum,Bivalvia,Venerida,,Veneridae,,,,Pitar,Pitar,,,vagniacarum,,,11808090.0,https://data.nhm.ac.uk/media/d4822dd0-fd16-483b-b020-a715c2d16a29
1826100785,,"Arca Linnaeus, 1758",,Bivalvia,Arcida,,Arcidae,,,,Arca,Arca,,,,,,,https://data.nhm.ac.uk/media/fa0116b7-0574-4151-bb94-bc568fa66191
1826101627,,"Unio verrucosa Valennciennes, 1827",verrucosa,Bivalvia,Unionida,,Unionidae,,,,Unio,Unio,,,verrucosa,,,11904438.0,https://data.nhm.ac.uk/media/f44601f4-13d1-4f5a-9e96-3cf4b2ad3d14
1826101858,,Unionidae,,Bivalvia,Unionida,,Unionidae,,,,,,,,,,,,https://data.nhm.ac.uk/media/9aa88f2d-63ac-4915-b47c-827670bccb2f
1826103191,,"Cardium Linnaeus, 1758",,Bivalvia,Cardiida,,Cardiidae,,,,Cardium,Cardium,,,,,,,https://data.nhm.ac.uk/media/ee137cbc-7fad-4fe0-a08a-e8019effd49c
1826104186,MQ,"Solecurtus sanctaemarthae d'Orbigny, 1853",sanctaemarthae,Bivalvia,Cardiida,,Solecurtidae,,,,Solecurtus,Solecurtus,,,sanctaemarthae,,,5189096.0,https://data.nhm.ac.uk/media/0faf98f8-beb7-4c3f-b2b7-221fc552726a
1826111736,,"Pisidium amnicum (O.F.Müller, 1774)",amnicum,Bivalvia,Sphaeriida,,Sphaeriidae,,,,Pisidium,Pisidium,,,amnicum,,,2286691.0,https://data.nhm.ac.uk/media/f7f9d25a-1509-4e71-aafb-cf87aa70ee24
1826112544,,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://data.nhm.ac.uk/media/c1132d72-8c2c-4f98-b9c6-ae2f28524bad
1826114063,,"Unio Philipsson, 1788",,Bivalvia,Unionida,,Unionidae,,,,Unio,Unio,,,,,,,https://data.nhm.ac.uk/media/b51b7b9a-eda1-46eb-880c-7cd53a43d075
1826114235,,"Solen Linnaeus, 1758",,Bivalvia,Adapedonta,,Solenidae,,,,Solen,Solen,,,,,,,https://data.nhm.ac.uk/media/b3821ccd-6ddf-4691-a01b-031acc6bb17c
1826116323,,"Tellina Linnaeus, 1758",,Bivalvia,Cardiida,,Tellinidae,,,,Tellina,Tellina,,,,,,,https://data.nhm.ac.uk/media/52a9cefb-b263-4a5b-9cb1-12284c5fe758
1826116164,,"Mytilus Linnaeus, 1758",,Bivalvia,Mytilida,,Mytilidae,,,,Mytilus,Mytilus,,,,,,,https://data.nhm.ac.uk/media/a3a18bb8-16c3-4296-9c6a-a185bb8705f3
1826117255,,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/da825dce-6021-481a-9028-a701d4ecfa61
1826117832,,"Pecten O.F.Müller, 1776",,Bivalvia,Pectinida,,Pectinidae,,,,Pecten,Pecten,,,,,,,https://data.nhm.ac.uk/media/b1a1a50d-8336-44e5-9885-1062be749b5b
1826117507,,"Spisula solida (Linnaeus, 1758)",solida,Bivalvia,Venerida,,Mactridae,,,,Spisula,Mactra,,,solida,,,5188981.0,https://data.nhm.ac.uk/media/c3789923-e09b-47f2-9039-719912b52443
1826118753,US,"Elliptio crassidens (Lamarck, 1819)",crassidens,Bivalvia,Unionida,,Unionidae,,,,Elliptio,Unio,,,crassidens,,,2288338.0,https://data.nhm.ac.uk/media/be6b7699-c46e-460b-bbf9-02bf6ac33eac
1826119471,,"Corbicula Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Cyrenidae,,,,Corbicula,Cyrena,,,,,,,https://data.nhm.ac.uk/media/b5a36778-aa25-458f-9533-e95d64b91354
1826119338,,"Modiola Lamarck, 1801",,Bivalvia,Mytilida,,Mytilidae,,,,Modiola,Modiola,,,,,,,https://data.nhm.ac.uk/media/54c27655-35f0-4162-b3d9-791c0c71acfe
1826121847,IN,"Solen Linnaeus, 1758",,Bivalvia,Adapedonta,,Solenidae,,,,Solen,Solen,,,,,,,https://data.nhm.ac.uk/media/5a4441cf-504d-4366-ab06-e6277df3ed14
1826122343,NZ,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/5a5e99e2-2837-4b56-b3b5-4ef351376d7d
1826123289,SB,"Mactra Linnaeus, 1767",,Bivalvia,Venerida,,Mactridae,,,,Mactra,Mactra,,,,,,,https://data.nhm.ac.uk/media/7b884f13-a5e6-4097-91d6-03a9d82b2858
1826124191,,"Dreissena polymorpha (Pallas, 1771)",polymorpha,Bivalvia,Myida,,Dreissenidae,,,,Dreissena,Dreissena,,,polymorpha,,,2287072.0,https://data.nhm.ac.uk/media/c81e7c0b-8c76-4dbb-a6e3-0e8c2122be9b
1826125168,,"Tellina Linnaeus, 1758",,Bivalvia,Cardiida,,Tellinidae,,,,Tellina,Tellina,,,,,,,https://data.nhm.ac.uk/media/250fa3d9-a6d3-4b8e-af38-7a9319ff01f7
1826126844,,"Arctica islandica (Linnaeus, 1767)",islandica,Bivalvia,Venerida,,Arcticidae,,,,Arctica,Cyprina,,,islandica,,,5189341.0,https://data.nhm.ac.uk/media/4c5844d6-388d-4663-ab44-779efbc79349
1826127051,,Veneridae,,Bivalvia,Venerida,,Veneridae,,,,,,,,,,,,https://data.nhm.ac.uk/media/daf31510-ff6f-4d88-ac5a-f79f4889afca
1826128482,,"Crassatella Lamarck, 1799",,Bivalvia,Carditida,,Crassatellidae,,,,Crassatella,Crassatella,,,,,,,https://data.nhm.ac.uk/media/90a85bd0-c7e1-4939-8a8b-f1364d629433
1826128696,,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/00e46788-c36d-4414-a4f0-a7da9df348a8
1826129853,,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://data.nhm.ac.uk/media/f397c3c4-fdbc-4c1b-9dfd-5e9473d7c7d3
1826134141,,"Pecten O.F.Müller, 1776",,Bivalvia,Pectinida,,Pectinidae,,,,Pecten,Pecten,,,,,,,https://data.nhm.ac.uk/media/89a06ebe-0151-4a31-81fa-a5c52a3917dc
1826135311,,"Mactra Linnaeus, 1767",,Bivalvia,Venerida,,Mactridae,,,,Mactra,Mactra,,,,,,,https://data.nhm.ac.uk/media/ad55a27b-afb1-4a4d-b7cb-4fb8749a44e2
1826136643,,"Cardita Bruguière, 1792",,Bivalvia,Carditida,,Carditidae,,,,Cardita,Cardita,,,,,,,https://data.nhm.ac.uk/media/345f6866-079a-4972-a7f3-25c94b4a2e87
1826137622,,"Lima Bruguière, 1797",,Bivalvia,Limida,,Limidae,,,,Lima,Lima,,,,,,,https://data.nhm.ac.uk/media/a750c6a5-6160-4af5-9c79-f93735db88c5
1826138242,,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://data.nhm.ac.uk/media/49b78c6e-b39a-412d-8131-c9efab3f655e
1826139718,,"Corbicula Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Cyrenidae,,,,Corbicula,Cyrena,,,,,,,https://data.nhm.ac.uk/media/e784663e-c0fc-4e67-af44-c3a0cfe90fab
1826144939,,"Mactra glauca Born, 1778",glauca,Bivalvia,Venerida,,Mactridae,,,,Mactra,Mactra,,,glauca,,,2286382.0,https://data.nhm.ac.uk/media/ae64951f-dbd8-4918-8f59-2e2435a6b033
1826145308,,"Mya arenaria Linnaeus, 1758",arenaria,Bivalvia,Myida,,Myidae,,,,Mya,Mya,,,arenaria,,,7791733.0,https://data.nhm.ac.uk/media/6a11dfbd-18f8-4d89-805e-72cfca3fae20
1826146307,MX,"Sphenia fragilis (H.Adams & A.Adams, 1854)",fragilis,Bivalvia,Myida,,Myidae,,,,Sphenia,Sphenia,,,fragilis,,,6521741.0,https://data.nhm.ac.uk/media/458c1cf1-8db6-4b02-8fa3-e86263b458fb
1826148617,,"Corbicula Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Cyrenidae,,,,Corbicula,Cyrena,,,,,,,https://data.nhm.ac.uk/media/df546caa-b04e-4ffb-a670-ac2e5b1c93e9
1826149090,,"Jolya elongata (Swainson, 1821)",elongata,Bivalvia,Mytilida,,Mytilidae,,,,Jolya,Modiola,,,elongata,,,7763116.0,https://data.nhm.ac.uk/media/477a34a3-417d-41b7-9acc-da9223ba5b24
1826149492,,"Arcopsis solida (G.B.Sowerby I, 1833)",solida,Bivalvia,Arcida,,Noetiidae,,,,Arcopsis,Byssoarca,,,solida,,,2286257.0,https://data.nhm.ac.uk/media/d0346dee-46c6-40f7-bc19-7bffe3bf2c0f
1826154816,,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/9a740a8a-a421-4907-9a70-c942c3947987
1826155398,,"Pteria Scopoli, 1777",,Bivalvia,Ostreida,,Pteriidae,,,,Pteria,Avicula,,,,,,,https://data.nhm.ac.uk/media/fefc098a-cace-4b3d-897f-3e5e257b9336
1826157534,,"Lucina Bruguière, 1797",,Bivalvia,Lucinida,,Lucinidae,,,,Lucina,Lucina,,,,,,,https://data.nhm.ac.uk/media/fc56754c-3629-4624-94bc-606802d5526a
1826157238,,"Trapezium Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Trapezidae,,,,Trapezium,Cypricardia,,,,,,,https://data.nhm.ac.uk/media/323f152e-ae26-480a-b64f-ae63992aec77
1826158043,,"Corbicula Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Cyrenidae,,,,Corbicula,Corbicula,,,,,,,https://data.nhm.ac.uk/media/405b9f2a-416a-4845-b757-ff0ee66d207d
1826158999,,"Corbula Bruguière, 1797",,Bivalvia,Myida,,Corbulidae,,,,Corbula,Corbula,,,,,,,https://data.nhm.ac.uk/media/04de804d-47e7-420b-ad9a-23b89ddf0fc3
1826160045,,"Unio Philipsson, 1788",,Bivalvia,Unionida,,Unionidae,,,,Unio,Unio,,,,,,,https://data.nhm.ac.uk/media/9677d21e-9ddf-46fe-99d2-093a712d89bc
1826160436,,"Lutraria Lamarck, 1799",,Bivalvia,Venerida,,Mactridae,,,,Lutraria,Lutraria,,,,,,,https://data.nhm.ac.uk/media/c2808e8d-5e6e-475a-885f-4e127d1c15f1
1826161377,,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/66f34968-62e4-4152-b7cb-c62acdd6ee4d
1826161899,,"Lucina Bruguière, 1797",,Bivalvia,Lucinida,,Lucinidae,,,,Lucina,Lucina,,,,,,,https://data.nhm.ac.uk/media/b8ef880a-8c0b-45df-8278-70d342fc2bf0
1826165435,NZ,"Ostrea Linnaeus, 1758",,Bivalvia,Ostreida,,Ostreidae,,,,Ostrea,Ostrea,,,,,,,https://data.nhm.ac.uk/media/3cdd844a-9be3-4784-b44c-a908c21bd652
1826165838,NZ,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/928e8165-10e0-4ba3-918c-93891d8b049c
1826170828,,"Astarte borealis (Schumacher, 1817)",semisulcata,Bivalvia,Carditida,,Astartidae,,,,Astarte,Astarte,,,semisulcata,,,5189169.0,https://data.nhm.ac.uk/media/90c2bf83-7cae-46c9-b21d-ff6129dd0b01
1826171144,,"Arca Linnaeus, 1758",,Bivalvia,Arcida,,Arcidae,,,,Arca,Arca,,,,,,,https://data.nhm.ac.uk/media/3a0aa7cc-8ee6-4300-adb5-71c4d4e4da08
1826172107,,"Nuculana minuta (O.F.Müller, 1776)",minuta,Bivalvia,Nuculanida,,Nuculanidae,,,,Nuculana,Leda,,,minuta,,,2285401.0,https://data.nhm.ac.uk/media/4b4b78ea-57ca-4805-bccf-dd0fbf63b200
1826172078,,"Lucina Bruguière, 1797",,Bivalvia,Lucinida,,Lucinidae,,,,Lucina,Lucina,,,,,,,https://data.nhm.ac.uk/media/43299df9-919c-47d8-9eb9-79190a930bd3
1826172739,,"Donax Linnaeus, 1758",,Bivalvia,Cardiida,,Donacidae,,,,Donax,Donax,,,,,,,https://data.nhm.ac.uk/media/c8ded13e-09a9-42c3-931c-0caa671c6b29
1826174026,,"Cardita Bruguière, 1792",,Bivalvia,Carditida,,Carditidae,,,,Cardita,Cardita,,,,,,,https://data.nhm.ac.uk/media/9ae03718-9bed-4d28-9312-c510490ddf75
1826176280,,"Pholas Linnaeus, 1758",,Bivalvia,Myida,,Pholadidae,,,,Pholas,Pholas,,,,,,,https://data.nhm.ac.uk/media/da4eecf8-ea0c-4dec-9c78-e2da1bd8ca1d
1826176362,,"Gari Schumacher, 1817",,Bivalvia,Cardiida,,Psammobiidae,,,,Gari,Psammobia,,,,,,,https://data.nhm.ac.uk/media/2bbc7180-1104-43c0-82e0-8ce2d9eeaf85
1826176897,,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/f015a4a7-949c-471f-b3d5-0b2dd092d129
1826177563,AU,"Perna Philipsson, 1788",,Bivalvia,Mytilida,,Mytilidae,,,,Perna,Perna,,,,,,,https://data.nhm.ac.uk/media/ed5153b1-fbbb-4f74-bd82-9c72fdf72aaa
1826178855,GB,"Nucula pusilla Angas, 1877",minuta,Bivalvia,Nuculida,,Nuculidae,,,,Nucula,Nucula,,,minuta,,,4587638.0,https://data.nhm.ac.uk/media/42b753bd-0656-4c97-b54a-5ad64b1d779c
1826181091,,"Musculus impactus (Hermann, 1782)",discors,Bivalvia,Mytilida,,Mytilidae,,,,Musculus,Modiola,,,discors,,,5794583.0,https://data.nhm.ac.uk/media/79cdb421-6929-409c-be96-39803123b989
1826180983,,"Mytilus Linnaeus, 1758",,Bivalvia,Mytilida,,Mytilidae,,,,Mytilus,Mytilus,,,,,,,https://data.nhm.ac.uk/media/08b7e4e0-e120-486d-ba15-28de07098405
1826184645,GB,"Modiolula phaseolina (R.A.Philippi, 1844)",phaseolina,Bivalvia,Mytilida,,Mytilidae,,,,Modiolula,Modiola,,,phaseolina,,,2285762.0,https://data.nhm.ac.uk/media/a4c3f1b1-3212-4aa7-8698-8e40d2da774e
1826196620,,"Ennucula tenuis (Montagu, 1808)",tenuis,Bivalvia,Nuculida,,Nuculidae,,,,Ennucula,Nucula,,,tenuis,,,2285597.0,https://data.nhm.ac.uk/media/d5988888-49b2-49fd-bd10-baf3c2705876
1826201288,,"Aequipecten opercularis (Linnaeus, 1758)",opercularis,Bivalvia,Pectinida,,Pectinidae,,,,Aequipecten,Pecten,,,opercularis,,,2285838.0,https://data.nhm.ac.uk/media/0e62f01e-df34-4c12-8736-0fc6cd146a0d
1826201501,,"Gari Schumacher, 1817",,Bivalvia,Cardiida,,Psammobiidae,,,,Gari,Psammotaea,,,,,,,https://data.nhm.ac.uk/media/7da0aa39-ba04-4867-8e4f-dcc404619f8a
1826203377,,"Cardium Linnaeus, 1758",,Bivalvia,Cardiida,,Cardiidae,,,,Cardium,Cardium,,,,,,,https://data.nhm.ac.uk/media/c1ddceac-0410-43b1-a7f0-73f4503085e1
1826205755,MU,"Hyotissa numisma (Lamarck, 1819)",cerata,Bivalvia,Ostreida,,Gryphaeidae,,,,Hyotissa,Ostrea,,,cerata,,,4373394.0,https://data.nhm.ac.uk/media/c54829f8-5782-4a09-990f-a2e9f4e0cf7e
1826207383,,"Unio Philipsson, 1788",,Bivalvia,Unionida,,Unionidae,,,,Unio,Unio,,,,,,,https://data.nhm.ac.uk/media/987d02e8-89eb-4c55-8055-98be56df85a0
1826208889,KH,"Bineurus exilis (Morelet, 1866)",exilis,Bivalvia,Unionida,,Unionidae,,,,Bineurus,Monocondylus,,,exilis,,,11119390.0,https://data.nhm.ac.uk/media/85d8cb32-d02b-4c35-8df0-4d3d5b2f4a45
1826208889,KH,"Bineurus exilis (Morelet, 1866)",exilis,Bivalvia,Unionida,,Unionidae,,,,Bineurus,Monocondylus,,,exilis,,,11119390.0,https://data.nhm.ac.uk/media/0be8ebdb-8c6e-48e7-a795-fd2dabccee0c
1826208889,KH,"Bineurus exilis (Morelet, 1866)",exilis,Bivalvia,Unionida,,Unionidae,,,,Bineurus,Monocondylus,,,exilis,,,11119390.0,https://data.nhm.ac.uk/media/762d6215-9a3a-4606-8a7e-0492720ad959
1826213166,,"Mytilus Linnaeus, 1758",,Bivalvia,Mytilida,,Mytilidae,,,,Mytilus,Mytilus,,,,,,,https://data.nhm.ac.uk/media/602c845c-cce7-49b4-95f1-9780b0e9c299
1826217513,,"Striarca symmetrica (Reeve, 1844)",symmetrica,Bivalvia,Arcida,,Noetiidae,,,,Striarca,Arca,,,symmetrica,,,4373128.0,https://data.nhm.ac.uk/media/31612a0e-2d4e-451a-8c3f-10888504c9b6
1826222553,,"Arca Linnaeus, 1758",,Bivalvia,Arcida,,Arcidae,,,,Arca,Arca,,,,,,,https://data.nhm.ac.uk/media/60b9693d-612d-4bb7-80e2-e7f029b16c6d
1883675013,GB,"Ludbrookia Chavan, 1951",,Bivalvia,Carditida,,Carditidae,,,,Ludbrookia,Ludbrookia,,,,,,,https://data.nhm.ac.uk/media/2a2806ca-b014-4668-bd96-a5589500c7d4
1883675013,GB,"Ludbrookia Chavan, 1951",,Bivalvia,Carditida,,Carditidae,,,,Ludbrookia,Ludbrookia,,,,,,,https://data.nhm.ac.uk/media/b1dc2a8e-a085-4b27-9bbc-418b43a69a61
1826101523,MX,"Barynaias plexus (Conrad, 1838)",pliciferus,Bivalvia,Unionida,,Unionidae,,,,Barynaias,Unio,,,pliciferus,,,8317901.0,https://data.nhm.ac.uk/media/9aa88f2d-63ac-4915-b47c-827670bccb2f
1826102625,,"Cardita Bruguière, 1792",,Bivalvia,Carditida,,Carditidae,,,,Cardita,Cardita,,,,,,,https://data.nhm.ac.uk/media/d01f64e0-0b91-4390-8d38-e763c9482c11
1826104245,GP,"Varicorbula limatula (Conrad, 1846)",disparilis,Bivalvia,Myida,,Corbulidae,,,,Varicorbula,Corbula,,,disparilis,,,6521934.0,https://data.nhm.ac.uk/media/6866a6d7-0d6f-4511-a22f-a05423bd5b92
1826104819,,"Pinna Linnaeus, 1758",,Bivalvia,Ostreida,,Pinnidae,,,,Pinna,Pinna,,,,,,,https://data.nhm.ac.uk/media/9f3e947b-b436-4ccd-a67c-1b8265143f71
1826111169,,"Mytilus Linnaeus, 1758",,Bivalvia,Mytilida,,Mytilidae,,,,Mytilus,Mytilus,,,,,,,https://data.nhm.ac.uk/media/a9058d4a-e113-4014-9daa-b9760dd05439
1826111852,,"Cyclocardia compressa (Reeve, 1843)",compressa,Bivalvia,Carditida,,Carditidae,,,,Cyclocardia,Cardita,,,compressa,,,6528902.0,https://data.nhm.ac.uk/media/907fde5e-bf9a-4589-ac5e-cbbe83ece966
1826113633,,"Pholas Linnaeus, 1758",,Bivalvia,Myida,,Pholadidae,,,,Pholas,Pholas,,,,,,,https://data.nhm.ac.uk/media/516d20cc-1cfb-431b-8e1c-c2a68361315f
1826113315,,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/95aa884f-faf0-4e96-9def-34c87a8cc213
1826113768,,Tellinidae,,Bivalvia,Cardiida,,Tellinidae,,,,,,,,,,,,https://data.nhm.ac.uk/media/03ce6d25-b13d-4af1-81e2-37e707271398
1826116439,NZ,"Ostrea Linnaeus, 1758",,Bivalvia,Ostreida,,Ostreidae,,,,Ostrea,Ostrea,,,,,,,https://data.nhm.ac.uk/media/2c4fd889-7084-4737-91c1-f29c556fbd5b
1826118279,,"Clavagella Blainville, 1817",,Bivalvia,,,Clavagellidae,,,,Clavagella,Clavagella,,,,,,,https://data.nhm.ac.uk/media/fe848672-2fab-4008-9491-c12394a70ae3
1826118739,,"Lyonsia norvegica (Gmelin, 1791)",norvegica,Bivalvia,,,Lyonsiidae,,,,Lyonsia,Lyonsia,,,norvegica,,,5189470.0,https://data.nhm.ac.uk/media/144a5c22-aa6e-48cb-964d-6c7974b74fe9
1826128520,,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://data.nhm.ac.uk/media/40e6ecfb-fb88-4f0e-8e65-ca43db8d4a16
1826129609,,"Spondylus Linnaeus, 1758",,Bivalvia,Pectinida,,Spondylidae,,,,Spondylus,Spondylus,,,,,,,https://data.nhm.ac.uk/media/b2d1977c-3b50-4d12-adc8-29b0904034c6
1826136203,FJ,"Venus Linnaeus, 1758",,Bivalvia,Venerida,,Veneridae,,,,Venus,Venus,,,,,,,https://data.nhm.ac.uk/media/dfe59724-70e3-456c-a46d-56a45e09c85d
1826137067,,"Nucula Lamarck, 1799",,Bivalvia,Nuculida,,Nuculidae,,,,Nucula,Nucula,,,,,,,https://data.nhm.ac.uk/media/97e43dac-6c24-4e49-b57e-e98500466040
1826137786,,"Corbicula Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Cyrenidae,,,,Corbicula,Cyrena,,,,,,,https://data.nhm.ac.uk/media/94d25512-757b-45b0-83ad-f032277e998d
1826138039,,"Donax Linnaeus, 1758",,Bivalvia,Cardiida,,Donacidae,,,,Donax,Donax,,,,,,,https://data.nhm.ac.uk/media/61dbefe0-3155-4fb7-865c-898b87bc3235
